geometry,jul_2018,aug_2018,sep_2018,oct_2018,nov_2018,dec_2018,jan_2019,feb_2019,mar_2019,apr_2019,may_2019,jun_2019,jul_2019,aug_2019,sep_2019,oct_2019,nov_2019,dec_2019,jan_2020,feb_2020,mar_2020,apr_2020,may_2020,jun_2020,jul_2020,change_jul_2018_2019_magnitude,change_aug_2018_2019_magnitude,change_sep_2018_2019_magnitude,change_oct_2018_2019_magnitude,change_nov_2018_2019_magnitude,change_dec_2018_2019_magnitude,change_jan_2019_2020_magnitude,change_feb_2019_2020_magnitude,change_mar_2019_2020_magnitude,change_apr_2019_2020_magnitude,change_may_2019_2020_magnitude,change_jun_2019_2020_magnitude,change_jul_2019_2020_magnitude,change_jul_2018_2019_percent,change_aug_2018_2019_percent,change_sep_2018_2019_percent,change_oct_2018_2019_percent,change_nov_2018_2019_percent,change_dec_2018_2019_percent,change_jan_2019_2020_percent,change_feb_2019_2020_percent,change_mar_2019_2020_percent,change_apr_2019_2020_percent,change_may_2019_2020_percent,change_jun_2019_2020_percent,change_jul_2019_2020_percent
"POLYGON ((127.3014244768203 37.91770626826957, 127.2320612859821 37.79756569756279, 127.0933349043058 37.79756569756279, 127.0239717134676 37.91770626826957, 127.0933349043058 38.03784683897635, 127.2320612859821 38.03784683897635, 127.3014244768203 37.91770626826957))",5.796206739856808e-05,5.173666604243527e-05,4.940743181099102e-05,9.89177152182936e-05,0.0001630238042526769,0.00011049358727267487,0.00015485422636277106,0.0001699635574097284,0.00015690552159581866,9.479761578269657e-05,8.929729530944955e-05,5.170645202607622e-05,4.8698974487076516e-05,3.811845823344307e-05,5.878373230105422e-05,5.727425766512459e-05,9.53181087444497e-05,8.57555853809591e-05,0.00011485132093795429,9.392497995262724e-05,0.00016487666935709232,9.283361018620697e-05,6.231290686714737e-05,5.949364120019049e-05,3.913447064214244e-05,-9.263092911491566e-06,-1.36182078089922e-05,9.376300490063197e-06,-4.1643457553169006e-05,-6.77056955082272e-05,-2.4738001891715767e-05,-4.0002905424816774e-05,-7.603857745710116e-05,7.971147761273657e-06,-1.9640055964896042e-06,-2.698438844230218e-05,7.787189174114272e-06,-9.564503844934075e-06,-15.981301784484666,-26.32215960306047,18.977510359033424,-42.09908959307177,-41.531171363960766,-22.388631324519853,-25.832621016815843,-44.738165413775256,5.080221320577209,-2.071787966684384,-30.218595477937903,15.060381961978544,-19.64005186078868
"POLYGON ((127.5095140493346 38.03784683897635, 127.4401508584964 37.91770626826957, 127.3014244768203 37.91770626826957, 127.2320612859821 38.03784683897635, 127.3014244768203 38.15798740968313, 127.4401508584964 38.15798740968313, 127.5095140493346 38.03784683897635))",3.054203912562951e-05,3.659529836922406e-05,3.520557527938101e-05,4.774962687992022e-05,6.960209894114281e-05,5.8756244560159346e-05,7.744479756482106e-05,7.656744784534481e-05,7.258580627991922e-05,9.189709737519141e-05,5.394968474349053e-05,3.560871146308789e-05,2.658279702118572e-05,2.5382792226728462e-05,3.387453939233019e-05,3.606833103644371e-05,4.952785279514929e-05,4.526149958857941e-05,4.8855477238990594e-05,4.467975931712941e-05,8.384517225761549e-05,6.606419730149938e-05,4.2852189978975005e-05,3.633778517347203e-05,2.5249180068700753e-05,-3.959242104443786e-06,-1.1212506142495598e-05,-1.331035887050816e-06,-1.1681295843476512e-05,-2.007424614599352e-05,-1.3494744971579938e-05,-2.8589320325830463e-05,-3.1887688528215394e-05,1.1259365977696263e-05,-2.583290007369203e-05,-1.1097494764515523e-05,7.290737103841431e-07,-1.3336169524849686e-06,-12.963253986278108,-30.63919859149202,-3.7807531235837217,-24.463637952297294,-28.841437904004557,-22.967337467871925,-36.91574027538944,-41.646534428865806,15.511801211211665,-28.110681198366006,-20.570082693309022,2.04745883922226,-5.01684210063416
"POLYGON ((127.7176036218491 37.91770626826957, 127.6482404310109 37.79756569756279, 127.5095140493346 37.79756569756279, 127.4401508584964 37.91770626826957, 127.5095140493346 38.03784683897635, 127.6482404310109 38.03784683897635, 127.7176036218491 37.91770626826957))",3.279987149353456e-05,3.187746935956854e-05,3.325345418370573e-05,5.0031991609087386e-05,6.604006428964404e-05,6.374713828901523e-05,8.120594146436085e-05,6.290906117890616e-05,7.14383202149078e-05,0.00012313831355574467,6.0375652193096035e-05,3.902745157429931e-05,2.8475978307936984e-05,2.6935012212676768e-05,3.46105652551695e-05,3.810316474812376e-05,4.9630207481890065e-05,5.02919014039565e-05,5.455148337894262e-05,4.714439120822378e-05,6.726989575760893e-05,0.00010113043689136346,3.7626980723619985e-05,3.495298677122205e-05,2.3852066793438274e-05,-4.323893185597575e-06,-4.9424571468917706e-06,1.3571110714637744e-06,-1.1928826860963628e-05,-1.6409856807753976e-05,-1.3455236885058734e-05,-2.665445808541823e-05,-1.5764669970682373e-05,-4.168424457298876e-06,-2.2007876664381206e-05,-2.274867146947605e-05,-4.0744648030772545e-06,-4.62391151449871e-06,-13.182652823654786,-15.504546772964625,4.081113089685468,-23.842398588020586,-24.848335603948314,-21.10720143084025,-32.82328559310672,-25.059458328029184,-5.834997862154388,-17.872485036445013,-37.67855193799027,-10.439997075700443,-16.237937339662558
"POLYGON ((127.9256931943635 38.03784683897635, 127.8563300035253 37.91770626826957, 127.7176036218491 37.91770626826957, 127.6482404310108 38.03784683897635, 127.7176036218491 38.15798740968313, 127.8563300035253 38.15798740968313, 127.9256931943635 38.03784683897635))",2.559781844438768e-05,2.7660978152632716e-05,2.9295142736109526e-05,3.6970242062761146e-05,4.461326483086641e-05,5.242722275503494e-05,6.524257940351109e-05,5.1455259345544255e-05,4.252862571373418e-05,6.335172844711377e-05,4.733036777286583e-05,3.1138353774092214e-05,2.6582310568992412e-05,2.6023454177373544e-05,3.0583853189646586e-05,3.263498324515197e-05,4.000197101270835e-05,4.107103972251387e-05,4.005271986155852e-05,3.303950831809789e-05,4.41132501527252e-05,6.186432198628375e-05,3.2626794488548744e-05,3.240309457839366e-05,2.1941832557947387e-05,9.844921246047318e-07,-1.637523975259172e-06,1.2887104535370601e-06,-4.335258817609175e-06,-4.6112938181580636e-06,-1.135618303252107e-05,-2.5189859541952566e-05,-1.841575102744636e-05,1.5846244389910175e-06,-1.4874064608300216e-06,-1.4703573284317084e-05,1.2647408043014473e-06,-4.6404780110450256e-06,3.8460001063902447,-5.919978556880194,4.399058455341065,-11.72634685553204,-10.33614965333733,-21.66085181658885,-38.60953961700195,-35.78983229639686,3.7260184461575,-2.347854584696475,-31.065833578302637,4.061681659464409,-17.45701525456566
"POLYGON ((128.1337827668777 37.91770626826957, 128.0644195760398 37.79756569756279, 127.9256931943635 37.79756569756279, 127.8563300035253 37.91770626826957, 127.9256931943635 38.03784683897635, 128.0644195760398 38.03784683897635, 128.1337827668777 37.91770626826957))",2.78618473723361e-05,2.785769033971525e-05,3.0147226879392323e-05,3.448132364639996e-05,4.044234559498189e-05,5.3848815912927977e-05,7.002685488718402e-05,4.334859312514274e-05,4.650296516327025e-05,5.422502621588439e-05,4.045085188536214e-05,2.917578754448445e-05,2.58985362040331e-05,2.7556006756808415e-05,2.933150470220029e-05,2.9363084522448644e-05,3.9136976293617563e-05,4.0733653576473186e-05,4.298253634620128e-05,3.436509046003802e-05,3.363545358521796e-05,4.915443954758153e-05,3.294898713919016e-05,2.9622378257546784e-05,2.4172643137446624e-05,-1.963311168302999e-06,-3.016835829068351e-07,-8.157221771920316e-07,-5.118239123951316e-06,-1.3053693013643255e-06,-1.311516233645479e-05,-2.7044318540982736e-05,-8.983502665104722e-06,-1.286751157805229e-05,-5.070586668302863e-06,-7.5018647461719756e-06,4.465907130623329e-07,-1.725893066586477e-06,-7.046593652122154,-1.0829454245054215,-2.7057950651827056,-14.843511161108482,-3.2277289612160787,-24.355525955596942,-38.619924576867234,-20.723862108212632,-27.670303458876045,-9.351008237627209,-18.54562857522083,1.5306894882663034,-6.664056427705396
"POLYGON ((128.3418723393921 38.03784683897635, 128.2725091485541 37.91770626826957, 128.1337827668777 37.91770626826957, 128.0644195760398 38.03784683897635, 128.1337827668777 38.15798740968313, 128.2725091485541 38.15798740968313, 128.3418723393921 38.03784683897635))",2.5488868471704596e-05,2.6519633697949612e-05,2.5874630978755142e-05,2.610339174316542e-05,2.9260359475974704e-05,3.811086676648818e-05,5.088486577553513e-05,3.15796456481452e-05,3.207112040988453e-05,4.59574848346645e-05,3.1910957603973274e-05,2.5589537530869013e-05,2.2111173870062227e-05,2.1141745553663416e-05,2.556406094760793e-05,2.3653328919569602e-05,3.2997778826380635e-05,2.8828425192088944e-05,2.7547717422728005e-05,2.503955529867029e-05,2.3512575538943345e-05,3.9972385483612725e-05,3.2644164987989106e-05,2.647078392557157e-05,2.0309680155885086e-05,-3.3776946016423695e-06,-5.377888144286196e-06,-3.1057003114721206e-07,-2.450062823595818e-06,3.7374193504059305e-06,-9.282441574399235e-06,-2.3337148352807124e-05,-6.540090349474913e-06,-8.558544870941184e-06,-5.985099351051777e-06,7.332073840158316e-07,8.812463947025576e-07,-1.8014937141771412e-06,-13.251645930818686,-20.27889301013231,-1.2002877699094976,-9.385994156247191,12.772978245447314,-24.356416848964226,-45.86265090243662,-20.70982816698907,-26.686142428324345,-13.023122071592082,2.297666504136933,3.4437761668787403,-8.147435883611328
"POLYGON ((128.5499619119066 37.91770626826957, 128.4805987210684 37.79756569756279, 128.3418723393921 37.79756569756279, 128.2725091485541 37.91770626826957, 128.3418723393921 38.03784683897635, 128.4805987210684 38.03784683897635, 128.5499619119066 37.91770626826957))",2.380484725029004e-05,2.3480163251014915e-05,2.421985863916133e-05,2.3555508773981496e-05,2.9368335743249717e-05,3.391321043409597e-05,4.319109773879632e-05,2.9320464484001832e-05,3.0093955538058724e-05,3.83761112507863e-05,2.4524349251515062e-05,2.389487305294483e-05,2.3892480747758752e-05,2.4055433274888436e-05,2.2903052831665628e-05,2.5372866679216783e-05,3.334436849955324e-05,2.6936377820344127e-05,2.4630919405579044e-05,2.3918531831908276e-05,2.1388959301432764e-05,3.0370418750310342e-05,2.6527905971681077e-05,2.5742817239763643e-05,2.0392922315495598e-05,8.763349746871042e-08,5.75270023873521e-07,-1.3168058074957034e-06,1.8173579052352878e-06,3.976032756303519e-06,-6.976832613751842e-06,-1.8560178333217275e-05,-5.401932652093557e-06,-8.70499623662596e-06,-8.005692500475958e-06,2.0035567201660145e-06,1.847944186818812e-06,-3.499558432263154e-06,0.36813299639065183,2.450025656651494,-5.436884777545922,7.715213976794553,13.538502116918242,-20.572610273244468,-42.972231096005764,-18.423762198723086,-28.926061998121416,-20.86113532493975,8.169663136086024,7.733643040179572,-14.647112073497986
"POLYGON ((128.7580514844209 38.03784683897635, 128.6886882935829 37.91770626826957, 128.5499619119066 37.91770626826957, 128.4805987210684 38.03784683897635, 128.5499619119066 38.15798740968313, 128.6886882935829 38.15798740968313, 128.7580514844209 38.03784683897635))",2.6529469988345045e-05,2.6517765041733787e-05,2.8274900640987015e-05,3.0695569123501246e-05,3.387516363445923e-05,3.3542062794847364e-05,4.2069012185611366e-05,3.140486854401072e-05,2.9083164743513816e-05,3.813678110332224e-05,3.0582768449848635e-05,2.857810848407117e-05,2.8368674767732304e-05,2.8150983805265172e-05,2.641794759544376e-05,2.9424481958162373e-05,3.897802235397963e-05,3.0830158868679627e-05,2.576123879682138e-05,2.794142884571487e-05,2.7213318937813488e-05,3.443073793685997e-05,3.149980819803846e-05,2.986664986221213e-05,2.5485086710416842e-05,1.8392047793872581e-06,1.6332187635313847e-06,-1.8569530455432547e-06,-1.2710871653388728e-06,5.102858719520397e-06,-2.7119039261677374e-06,-1.6307773388789986e-05,-3.4634396982958504e-06,-1.869845805700328e-06,-3.706043166462275e-06,9.170397481898248e-07,1.288541378140961e-06,-2.8835880573154613e-06,6.932685727213019,6.1589608361074815,-6.567496272122825,-4.140946728254987,15.06371681207041,-8.085083922102527,-38.76433636435049,-11.028352796453177,-6.4293065152661715,-9.717766049582583,2.9985504735898543,4.508840670330462,-10.164690740490185
"POLYGON ((128.9661410569353 37.91770626826957, 128.8967778660973 37.79756569756279, 128.7580514844209 37.79756569756279, 128.6886882935829 37.91770626826957, 128.7580514844209 38.03784683897635, 128.8967778660973 38.03784683897635, 128.9661410569353 37.91770626826957))",3.287787058745868e-05,3.0737229151622164e-05,3.3313832466025764e-05,4.18882919511613e-05,4.5312551582411055e-05,4.1894596199941496e-05,4.8939405055700285e-05,4.022698418161366e-05,3.838020870208113e-05,4.6004250086575094e-05,3.914541380235524e-05,3.2803017766824644e-05,3.0205179202220347e-05,3.645496282630926e-05,3.3322829982431e-05,3.695196049941295e-05,4.899077777773688e-05,3.659315958236458e-05,3.057758771450741e-05,3.150946331010747e-05,3.846486323041212e-05,3.7533260463393056e-05,3.3806241170382894e-05,3.451522246133992e-05,3.0627501610377485e-05,-2.672691385238334e-06,5.717733674687097e-06,8.997516405235097e-09,-4.936331451748353e-06,3.678226195325824e-06,-5.301436617576914e-06,-1.8361817341192878e-05,-8.71752087150619e-06,8.465452833099043e-08,-8.470989623182038e-06,-5.339172631972347e-06,1.7122046945152779e-06,4.223224081571383e-07,-8.129149903819613,18.60198148142232,0.02700834980307648,-11.784513576022045,8.117455466254517,-12.654225361848258,-37.51949440393567,-21.670828795290753,0.22056818134602824,-18.41349355166216,-13.639331184311324,5.219656028863653,1.3981787869217273
"POLYGON ((129.1742306294498 38.03784683897635, 129.1048674386116 37.91770626826957, 128.9661410569354 37.91770626826957, 128.8967778660973 38.03784683897635, 128.9661410569354 38.15798740968313, 129.1048674386116 38.15798740968313, 129.1742306294498 38.03784683897635))",2.415573657164203e-05,3.097213266170723e-05,2.6195214855917572e-05,3.474235862378629e-05,3.7916950552224546e-05,3.785167744038716e-05,3.993530515336842e-05,3.7975250097591e-05,3.667732491868177e-05,3.313482061772887e-05,3.346104710832658e-05,2.6124583861483825e-05,2.7824053546144396e-05,3.111488182885814e-05,2.708509832237557e-05,3.133262880926615e-05,3.927556962900134e-05,3.2772867498255234e-05,2.3683669313496584e-05,2.6642359060655954e-05,3.204190765001511e-05,3.3417927302771606e-05,2.830540335842254e-05,3.1147012475518176e-05,2.2040422248369176e-05,3.668316974502367e-06,1.4274916715090874e-07,8.89883466457998e-07,-3.409729814520138e-06,1.3586190767767971e-06,-5.078809942131926e-06,-1.6251635839871834e-05,-1.1332891036935048e-05,-4.63541726866666e-06,2.831066850427348e-07,-5.155643749904041e-06,5.022428614034351e-06,-5.78363129777522e-06,15.186111024280832,0.4608955047109119,3.397122227676521,-9.81433025731786,3.583144364169044,-13.417661476510718,-40.69490837107341,-29.842834498288035,-12.63837337903994,0.8544083829784123,-15.407897228120785,19.224913363841374,-20.78644396001985
"POLYGON ((129.3823202019643 37.91770626826957, 129.3129570111261 37.79756569756279, 129.1742306294498 37.79756569756279, 129.1048674386116 37.91770626826957, 129.1742306294498 38.03784683897635, 129.3129570111261 38.03784683897635, 129.3823202019643 37.91770626826957))",2.548455870571045e-05,2.9758619727388278e-05,2.8377708422057855e-05,4.320860341319059e-05,4.13852987674077e-05,4.089372137977677e-05,4.375851518478485e-05,4.3812353869298386e-05,4.083881163604068e-05,3.894911033933901e-05,3.4102481056746934e-05,2.847080021823216e-05,2.9776136493426632e-05,3.179790032135692e-05,2.788309928749162e-05,3.45871484305826e-05,4.022784331229749e-05,3.524338022182708e-05,2.596853040389588e-05,3.1131942436624736e-05,3.318217760519285e-05,3.504627080181988e-05,2.9410720729392784e-05,3.0627635835090644e-05,2.39242045541836e-05,4.291577787716184e-06,2.0392805939686384e-06,-4.946091345662354e-07,-8.62145498260799e-06,-1.1574554551102136e-06,-5.650341157949691e-06,-1.778998478088897e-05,-1.268041143267365e-05,-7.656634030847832e-06,-3.902839537519125e-06,-4.69176032735415e-06,2.1568356168584847e-06,-5.851931939243033e-06,16.839914072181088,6.852739181622026,-1.7429495264733148,-19.953097998015963,-2.796779266027066,-13.817136145364264,-40.654909577632736,-28.9425477355132,-18.748425147833565,-10.020356058241507,-13.757826943872514,7.575605885068478,-19.65309347817808
"POLYGON ((129.5904097744785 38.03784683897635, 129.5210465836404 37.91770626826957, 129.3823202019643 37.91770626826957, 129.3129570111261 38.03784683897635, 129.3823202019643 38.15798740968313, 129.5210465836404 38.15798740968313, 129.5904097744785 38.03784683897635))",2.3042921572590552e-05,2.1648537298780405e-05,2.5122777427671807e-05,3.3806488189747214e-05,3.301021545887768e-05,3.155145040387057e-05,3.284764726979994e-05,3.178608856438112e-05,3.1145017845486774e-05,2.8917010092757977e-05,2.697912914648064e-05,2.4854151162517287e-05,2.665899166762735e-05,2.6199609677293203e-05,2.2006241603718307e-05,2.798817059196248e-05,2.7590981561257152e-05,2.8726765805190667e-05,2.090252641859675e-05,2.3343459681298566e-05,2.5125863448755228e-05,2.6555733362401435e-05,2.4103058248106194e-05,2.772029038423588e-05,2.184208084274217e-05,3.6160700950367973e-06,4.551072378512798e-06,-3.1165358239535005e-06,-5.818317597784735e-06,-5.419233897620527e-06,-2.824684598679902e-06,-1.1945120851203189e-05,-8.442628883082554e-06,-6.019154396731546e-06,-2.3612767303565422e-06,-2.8760708983744457e-06,2.8661392217185917e-06,-4.816910824885179e-06,15.692758766050291,21.022539840459277,-12.405220055489375,-17.210653662480407,-16.41683891573356,-8.952629950518483,-36.365225043638084,-26.56076687756795,-19.326219129470758,-8.165701511955085,-10.660354834876582,11.531833064735823,-18.06861596620126
"POLYGON ((129.7984993469929 37.91770626826957, 129.7291361561547 37.79756569756279, 129.5904097744785 37.79756569756279, 129.5210465836404 37.91770626826957, 129.5904097744785 38.03784683897635, 129.7291361561547 38.03784683897635, 129.7984993469929 37.91770626826957))",2.3930703869121126e-05,2.100474731227653e-05,2.6303568530795913e-05,3.3253227231197354e-05,3.09530924700176e-05,2.9834650019199032e-05,3.652852357252877e-05,2.982150311054194e-05,3.2432398139450726e-05,2.937604284737784e-05,2.610556286561141e-05,2.348081047730974e-05,2.9359037915290514e-05,2.4473265677380162e-05,2.172389402991057e-05,2.9225220015416935e-05,3.0397707078077333e-05,3.1664503895875574e-05,2.2245762504866635e-05,2.5315067492211947e-05,2.5554817970962817e-05,2.879354611599526e-05,2.5238670072066953e-05,2.80518513179657e-05,2.083464472717916e-05,5.428334046169387e-06,3.468518365103633e-06,-4.579674500885342e-06,-4.028007215780419e-06,-5.553853919402649e-07,1.8298538766765413e-06,-1.4282761067662135e-05,-4.506435618329993e-06,-6.87758016848791e-06,-5.824967313825811e-07,-8.668927935444581e-07,4.571040840655958e-06,-8.524393188111354e-06,22.683553629919817,16.51302114487427,-17.410848628860045,-12.113131720344551,-1.794280789482451,6.13331772116986,-39.10029661971738,-15.111363104755648,-21.205894608582863,-1.9828972009910306,-3.3207205606219934,19.467134003202748,-29.03498817879095
"POLYGON ((130.0065889195074 38.03784683897635, 129.9372257286691 37.91770626826957, 129.7984993469929 37.91770626826957, 129.7291361561547 38.03784683897635, 129.7984993469929 38.15798740968313, 129.9372257286691 38.15798740968313, 130.0065889195074 38.03784683897635))",2.117884250735067e-05,1.9407124954389547e-05,2.6893239690663864e-05,2.6403035809629887e-05,2.6185458435948753e-05,2.6859246046540287e-05,3.303672651688501e-05,2.3716879564277424e-05,2.5506680600617113e-05,2.44389003601934e-05,2.3857486856550567e-05,2.39021855359429e-05,2.783363716068348e-05,2.2351127751137922e-05,2.072439737929093e-05,2.5284137520654268e-05,2.7424107618054764e-05,2.9581426265489886e-05,1.7868657358128305e-05,2.1144992827388762e-05,1.9896192974442626e-05,2.3203050765743187e-05,2.3769489959010364e-05,2.640501974279772e-05,1.997550520420265e-05,6.654794653332809e-06,2.9440027967483753e-06,-6.1688423113729325e-06,-1.1188982889756186e-06,1.2386491821060115e-06,2.7221802189495985e-06,-1.5168069158756705e-05,-2.571886736888662e-06,-5.610487626174488e-06,-1.2358495944502126e-06,-8.79968975402028e-08,2.5028342068548195e-06,-7.858131956480829e-06,31.421899714411154,15.169700837539535,-22.938263973880694,-4.237763782328117,4.730294049026576,10.134983737937944,-45.91274850129093,-10.844119395717053,-21.99614961281456,-5.056895262207422,-0.368843952715168,10.471152117412794,-28.232501239833883
"POLYGON ((130.2146784920217 37.91770626826957, 130.1453153011836 37.79756569756279, 130.0065889195074 37.79756569756279, 129.9372257286691 37.91770626826957, 130.0065889195074 38.03784683897635, 130.1453153011836 38.03784683897635, 130.2146784920217 37.91770626826957))",2.1734442471639178e-05,1.8749488524712412e-05,2.1056480531680314e-05,2.9559771506186322e-05,2.443896150354225e-05,2.602249164353328e-05,3.666642343993877e-05,2.659717624099368e-05,2.5101530364192965e-05,2.706519233512734e-05,2.5824309476210638e-05,2.2081018071376946e-05,2.884008849101482e-05,2.1221823277762205e-05,2.0364306376299165e-05,2.4043626519265795e-05,2.8440886034252355e-05,2.878538896422849e-05,1.9393007787000952e-05,2.2151800691418324e-05,2.171532069858216e-05,2.323078637570189e-05,2.3967676679411e-05,2.466543862100868e-05,1.9896523945620702e-05,7.1056460193756426e-06,2.472334753049793e-06,-6.92174155381149e-07,-5.5161449869205265e-06,4.0019245307101046e-06,2.7628973206952106e-06,-1.7273415652937818e-05,-4.445375549575354e-06,-3.3862096656108053e-06,-3.83440595942545e-06,-1.8566327967996373e-06,2.584420549631734e-06,-8.943564545394118e-06,32.69302181846924,13.18614505025659,-3.2872262500836515,-18.660986556564207,16.375182432076972,10.61734348325482,-47.10962791675725,-16.713712423064628,-13.490052664044711,-14.167296178600791,-7.189477025552099,11.70426355015692,-31.0108776128773
"POLYGON ((130.4227680645361 38.03784683897635, 130.3534048736979 37.91770626826957, 130.2146784920217 37.91770626826957, 130.1453153011836 38.03784683897635, 130.2146784920217 38.15798740968313, 130.3534048736979 38.15798740968313, 130.4227680645361 38.03784683897635))",1.9119557592726136e-05,1.7637651383115907e-05,1.9755641898756076e-05,2.376394742007681e-05,1.9894873757740856e-05,2.0098865189530658e-05,3.722136433764461e-05,2.3271918586600476e-05,2.1705123132566595e-05,2.3791978270849005e-05,2.1209466782364077e-05,2.324163023624653e-05,2.54807704495631e-05,2.0504197587013264e-05,1.886587434547014e-05,2.1296014889616626e-05,2.924540051759315e-05,2.366683687958816e-05,1.1711205070295362e-05,2.131841178875497e-05,1.661836073573181e-05,1.9843047261337625e-05,2.1881951711604184e-05,2.301984787660649e-05,1.9284242403298487e-05,6.361212856836963e-06,2.8665462038973573e-06,-8.897675532859353e-07,-2.467932530460185e-06,9.350526759852294e-06,3.5679716900575025e-06,-2.5510159267349246e-05,-1.9535067978455074e-06,-5.086762396834786e-06,-3.948931009511381e-06,6.724849292401074e-07,-2.217823596400378e-07,-6.196528046264612e-06,33.27071155274549,16.25242579996468,-4.503865568356754,-10.385196057011845,46.99967878013861,17.752105188088088,-68.53633584180312,-8.394266207902168,-23.435768439399244,-16.597741325065797,3.1706828660081476,-0.9542461410222278,-24.31844852780289
"POLYGON ((130.6308576370506 37.91770626826957, 130.5614944462122 37.79756569756279, 130.4227680645361 37.79756569756279, 130.3534048736979 37.91770626826957, 130.4227680645361 38.03784683897635, 130.5614944462122 38.03784683897635, 130.6308576370506 37.91770626826957))",1.7745813652055393e-05,1.7072037933261667e-05,1.9504864670141678e-05,2.2221767472594316e-05,2.296831888003842e-05,2.2944568945836914e-05,3.917803240878859e-05,1.8978608676185118e-05,2.3033829481136956e-05,2.1150237037219326e-05,2.215286735746624e-05,2.402405261073625e-05,2.60866152245827e-05,2.034263758544121e-05,1.895263418884149e-05,2.1203723564927233e-05,2.525539636849105e-05,2.527844748155433e-05,1.8474121281486657e-05,2.023045458718416e-05,1.4719317799367442e-05,1.9289176445428832e-05,2.195794713754566e-05,2.326213421463258e-05,1.8843479511397195e-05,8.340801572527309e-06,3.2705996521795427e-06,-5.522304813001871e-07,-1.0180439076670829e-06,2.287077488452629e-06,2.333878535717417e-06,-2.070391112730193e-05,1.2518459109990427e-06,-8.314511681769514e-06,-1.861060591790494e-06,-1.9492021992058018e-07,-7.61918396103668e-07,-7.2431357131855066e-06,47.00151672989783,19.157640493566337,-2.8312448747493715,-4.581291334825716,9.95753106876407,10.17181251574952,-52.845714433217786,6.596088956562414,-36.09695768816253,-8.799242242606905,-0.8798870898980296,-3.171481549966178,-27.76571682768542
"POLYGON ((130.8389472095648 38.03784683897635, 130.7695840187267 37.91770626826957, 130.6308576370506 37.91770626826957, 130.5614944462122 38.03784683897635, 130.6308576370506 38.15798740968313, 130.7695840187267 38.15798740968313, 130.8389472095648 38.03784683897635))",1.7344137209186245e-05,1.7291191774160335e-05,1.909407221706059e-05,2.130288634089419e-05,2.405718661635622e-05,1.5869905304203415e-05,3.418572200048595e-05,1.7810949176572305e-05,1.9911435597068276e-05,2.09328009495755e-05,2.0288099610107143e-05,2.4463143285910456e-05,2.5209140683585694e-05,1.945283826684549e-05,1.7104529130065027e-05,1.9990853094034105e-05,2.3292032685963104e-05,2.2600365500106137e-05,1.3970092018958984e-05,1.8791267334827076e-05,1.3901667563206507e-05,1.7283283762318747e-05,2.1104630584985043e-05,2.2288340158925062e-05,1.9153746455267502e-05,7.865003474399449e-06,2.161646492685156e-06,-1.989543086995562e-06,-1.3120332468600857e-06,-7.651539303931142e-07,6.730460195902722e-06,-2.0215629981526962e-05,9.803181582547712e-07,-6.009768033861769e-06,-3.649517187256751e-06,8.165309748779002e-07,-2.1748031269853937e-06,-6.055394228318192e-06,45.34675538794622,12.501431485569919,-10.419689757001658,-6.158945909322319,-3.180562808923361,42.4102101864467,-59.13471706474299,5.504019738286807,-30.18249490130504,-17.434442700945667,4.024679445437659,-8.890121361623923,-24.020629280160318
"POLYGON ((131.0470367820792 37.91770626826957, 130.977673591241 37.79756569756279, 130.8389472095648 37.79756569756279, 130.7695840187267 37.91770626826957, 130.8389472095648 38.03784683897635, 130.977673591241 38.03784683897635, 131.0470367820792 37.91770626826957))",1.637463046183206e-05,1.679477470150918e-05,1.8517868340502413e-05,2.175030951483898e-05,2.0839514908208473e-05,1.5666598924435006e-05,3.540842179194504e-05,1.8423283937035704e-05,1.9672508388119343e-05,2.1401958201400428e-05,2.103529770697948e-05,2.2723761465758787e-05,2.2777372918936395e-05,2.0308360878312242e-05,1.921668384395465e-05,1.9435883732079e-05,2.1627329496192773e-05,2.7231898495667523e-05,1.3422720689782633e-05,1.952211120200066e-05,1.3786818870890481e-05,1.6822284277372495e-05,2.0079529803771423e-05,2.2444965215157943e-05,1.7435300393495965e-05,6.402742457104336e-06,3.513586176803062e-06,6.988155034522351e-07,-2.31442578275998e-06,7.878145879842997e-07,1.1565299571232518e-05,-2.1985701102162404e-05,1.0988272649649545e-06,-5.885689517228862e-06,-4.579673924027933e-06,-9.557679032080554e-07,-2.78796250600844e-07,-5.34207252544043e-06,39.10159970955443,20.92071039504526,3.7737362130595824,-10.640886655801292,3.7803883221580534,73.82138029457217,-62.09172843496761,5.964339846904379,-29.9183479864894,-21.3983873855443,-4.543638585590035,-1.2268930521073595,-23.45341819907246
