geometry,jul_2018,aug_2018,sep_2018,oct_2018,nov_2018,dec_2018,jan_2019,feb_2019,mar_2019,apr_2019,may_2019,jun_2019,jul_2019,aug_2019,sep_2019,oct_2019,nov_2019,dec_2019,jan_2020,feb_2020,mar_2020,apr_2020,may_2020,jun_2020,jul_2020,change_jul_2018_2019_magnitude,change_aug_2018_2019_magnitude,change_sep_2018_2019_magnitude,change_oct_2018_2019_magnitude,change_nov_2018_2019_magnitude,change_dec_2018_2019_magnitude,change_jan_2019_2020_magnitude,change_feb_2019_2020_magnitude,change_mar_2019_2020_magnitude,change_apr_2019_2020_magnitude,change_may_2019_2020_magnitude,change_jun_2019_2020_magnitude,change_jul_2019_2020_magnitude,change_jul_2018_2019_percent,change_aug_2018_2019_percent,change_sep_2018_2019_percent,change_oct_2018_2019_percent,change_nov_2018_2019_percent,change_dec_2018_2019_percent,change_jan_2019_2020_percent,change_feb_2019_2020_percent,change_mar_2019_2020_percent,change_apr_2019_2020_percent,change_may_2019_2020_percent,change_jun_2019_2020_percent,change_jul_2019_2020_percent
"POLYGON ((103.4120403239401 1.329827972729504, 103.38102016197 1.276099476138313, 103.31897983803 1.276099476138313, 103.2879596760599 1.329827972729504, 103.31897983803 1.383556469320695, 103.38102016197 1.383556469320695, 103.4120403239401 1.329827972729504))",3.7207331766266055e-05,3.109165745771077e-05,3.8957012974792234e-05,5.998505866222874e-05,8.203734614697255e-05,3.862125270730792e-05,5.123177141818596e-05,6.88023679741365e-05,9.44456679205798e-05,9.07536837780109e-05,5.319045106966043e-05,3.5870601901393826e-05,3.190179929343096e-05,2.6029655206025958e-05,4.681856449697661e-05,8.760479491220584e-05,7.34669652211202e-05,2.7427412394387665e-05,5.454990679303623e-05,4.5258326288330975e-05,7.183095332897229e-05,8.505356501073302e-05,5.6730061685204376e-05,4.394352074246479e-05,4.915740081858955e-05,-5.305532472835095e-06,-5.062002251684811e-06,7.861551522184379e-06,2.7619736249977096e-05,-8.570380925852352e-06,-1.1193840312920256e-05,3.3181353748502706e-06,-2.354404168580552e-05,-2.261471459160751e-05,-5.700118767277876e-06,3.5396106155439485e-06,8.072918841070965e-06,1.725560152515859e-05,-14.259373679800778,-16.280901906145978,20.1800675202468,46.04435982217123,-10.446926099362402,-28.983628257097305,6.476714122893705,-34.2198130370396,-23.944681730266783,-6.280867651852808,6.654597854243287,22.50566874585195,54.089743861913675
"POLYGON ((103.5051008098505 1.383556469320695, 103.4740806478804 1.329827972729504, 103.4120403239401 1.329827972729504, 103.38102016197 1.383556469320695, 103.4120403239401 1.437284965911886, 103.4740806478804 1.437284965911886, 103.5051008098505 1.383556469320695))",3.8013588366330534e-05,4.0020257672447676e-05,5.5134778061112396e-05,8.112715380588548e-05,6.226733333647393e-05,3.681734262685654e-05,4.185505930864785e-05,6.203548725494785e-05,7.32258309673644e-05,7.388464202897217e-05,5.341839913695582e-05,3.9494974613207824e-05,4.214865641934915e-05,3.5344931787666975e-05,4.8660845830221556e-05,7.353316651009154e-05,7.567560585634e-05,4.167699329664162e-05,5.2699249921416744e-05,2.4625721038107353e-05,4.560718619437807e-05,7.350590558425078e-05,5.924827553066313e-05,5.057383863775912e-05,5.444168618609237e-05,4.1350680530186174e-06,-4.6753258847807e-06,-6.473932230890841e-06,-7.593987295793941e-06,1.3408272519866067e-05,4.8596506697850826e-06,1.0844190612768896e-05,-3.74097662168405e-05,-2.7618644772986324e-05,-3.7873644472138316e-07,5.829876393707308e-06,1.1078864024551299e-05,1.2293029766743221e-05,10.877868232721585,-11.6823982570194,-11.742011954260551,-9.360598689267743,21.53339769251366,13.199352052747537,25.908912308071518,-60.30381620619374,-37.717079353180054,-0.5126051021169871,10.913611204934243,28.05132585360956,29.165887625067615
"POLYGON ((103.5981612957607 1.329827972729504, 103.5671411337906 1.276099476138313, 103.5051008098503 1.276099476138313, 103.4740806478804 1.329827972729504, 103.5051008098503 1.383556469320695, 103.5671411337906 1.383556469320695, 103.5981612957607 1.329827972729504))",5.755820004153034e-05,6.52533058628151e-05,8.314899823847259e-05,0.00012946242142257381,9.955463472384273e-05,8.17216501629916e-05,0.00010056862042162432,0.00011507192285585247,0.00020666860401957705,0.00018085736839079273,8.655329106909187e-05,6.871069912867692e-05,6.24145047816865e-05,5.35572348757438e-05,8.90376042881118e-05,0.00013125134471066,0.00014706503264881487,0.00012395106359162244,8.456747188075365e-05,6.550783004856006e-05,0.00012710288150193436,0.00013119298816060732,9.317883775283377e-05,7.26895334671025e-05,8.349581204200306e-05,4.856304740156167e-06,-1.1696070987071301e-05,5.888606049639207e-06,1.7889232880861938e-06,4.7510397924972145e-05,4.222941342863084e-05,-1.600114854087067e-05,-4.956409280729241e-05,-7.95657225176427e-05,-4.966438023018541e-05,6.625546683741907e-06,3.978834338425586e-06,2.1081307260316552e-05,8.437207446814122,-17.924104890042607,7.0819927772919105,1.381808920634221,47.72293932548948,51.674694948530075,-15.910677181199647,-43.07227304212169,-38.49918225126526,-27.460523545201475,7.654875512998125,5.790705652658671,33.77629500394942
"POLYGON ((103.6912217816708 1.383556469320695, 103.6602016197007 1.329827972729504, 103.5981612957607 1.329827972729504, 103.5671411337906 1.383556469320695, 103.5981612957607 1.437284965911886, 103.6602016197007 1.437284965911886, 103.6912217816708 1.383556469320695))",0.0001138310383321306,0.00011049118011110926,0.00015884392075564597,0.00019382299999356396,0.00011476097904291117,0.00012512396682738124,7.164011008046948e-05,8.018445598427458e-05,0.00010221774224339786,0.00016018317423760353,0.0001282866961655222,0.00011573991648106423,0.00010610946070030712,9.231422441785731e-05,0.00014117343406572826,0.00019765923252220276,0.0001159809032497959,3.818104797283661e-05,4.817872626504152e-05,4.579316725819077e-05,7.024081946970141e-05,8.028178089751513e-05,0.00010628349791682576,0.00011366376662621456,0.0001300128395942782,-7.72157763182348e-06,-1.817695569325195e-05,-1.767048668991771e-05,3.836232528638795e-06,1.2199242068847317e-06,-8.694291885454463e-05,-2.3461383815427958e-05,-3.439128872608381e-05,-3.197692277369645e-05,-7.99013933400884e-05,-2.2003198248696443e-05,-2.076149854849665e-06,2.390337889397108e-05,-6.783367476007589,-16.451046748684657,-11.124433724536873,1.979245254054565,1.0630130703473524,-69.48542398315224,-32.74894997938313,-42.890218938229715,-31.283143289893793,-49.881264820965995,-17.151582281226393,-1.7938062493671625,22.527094885048164
"POLYGON ((103.784282267581 1.329827972729504, 103.7532621056109 1.276099476138313, 103.6912217816708 1.276099476138313, 103.6602016197007 1.329827972729504, 103.6912217816708 1.383556469320695, 103.7532621056109 1.383556469320695, 103.784282267581 1.329827972729504))",0.00014389883421835205,0.00013334321322982194,0.00016224537672916264,0.00019750676521781946,0.00018413484501413708,0.00023896514891339366,9.545937852944459e-05,0.0001157810400446165,0.0001653437138470141,0.00023823591467340524,0.0001719788288682772,0.0001621770554674126,0.00011124941642523295,0.00010595557674566006,0.00017369721728769213,0.00023539795109867034,0.000188648986167881,0.000423984644177645,6.846355761320528e-05,6.830374226176337e-05,0.00011152081769522904,0.0001580360328727414,0.000140107409893813,0.00013200831642962756,0.00012891340194243377,-3.26494177931191e-05,-2.7387636484161885e-05,1.1451840558529487e-05,3.789118588085088e-05,4.514141153743917e-06,0.00018501949526425135,-2.6995820916239305e-05,-4.747729778285314e-05,-5.382289615178508e-05,-8.019988180066383e-05,-3.187141897446419e-05,-3.016873903778503e-05,1.7663985517200816e-05,-22.689146837407232,-20.53920542394481,7.058346308163915,19.18475341290854,2.451540963578806,77.42530494741999,-28.279904323819167,-41.006107532422966,-32.552127262355576,-33.66406022811837,-18.53217584059448,-18.60234726227783,15.87782307970325
"POLYGON ((103.8773427534912 1.383556469320695, 103.8463225915211 1.329827972729504, 103.784282267581 1.329827972729504, 103.7532621056109 1.383556469320695, 103.784282267581 1.437284965911886, 103.8463225915211 1.437284965911886, 103.8773427534912 1.383556469320695))",0.0001184337622218676,0.00012742448770609473,0.00011722811655772156,0.00014675339304957337,0.00016469952692817755,7.60209532267013e-05,6.358512364730491e-05,6.820520129764795e-05,0.00010964046669184152,0.00016042486985967883,0.0001356998802897329,0.0001237953320439351,9.754372686411027e-05,8.233924894795325e-05,0.00011434843993698442,0.00014712688812504058,0.0001670997539105461,6.81485209561798e-05,4.189429527966197e-05,4.8494957845492836e-05,6.418044672796068e-05,7.793956200870376e-05,8.859133875435236e-05,7.37730931161403e-05,9.31905448690767e-05,-2.089003535775733e-05,-4.508523875814148e-05,-2.879676620737138e-06,3.734950754672123e-07,2.400226982368533e-06,-7.872432270521497e-06,-2.1690828367642944e-05,-1.971024345215511e-05,-4.546001996388084e-05,-8.248530785097507e-05,-4.710854153538054e-05,-5.00222389277948e-05,-4.353181995033563e-06,-17.638581233806484,-35.38192663731231,-2.4564726494767353,0.2545052401896053,1.457336901407876,-10.35560846895092,-34.11305526109851,-28.89844627265225,-41.462811437725826,-51.41678339719004,-34.71524177825291,-40.40720930417784,-4.46280056645575
"POLYGON ((103.9704032394014 1.329827972729504, 103.9393830774314 1.276099476138313, 103.8773427534912 1.276099476138313, 103.8463225915211 1.329827972729504, 103.8773427534912 1.383556469320695, 103.9393830774314 1.383556469320695, 103.9704032394014 1.329827972729504))",9.048345025905906e-05,8.45945058545367e-05,0.00011482983746343075,0.00013776227929440855,0.0002608601281185771,0.00015817910879617052,5.075594268807354e-05,6.420810323163601e-05,0.0001157210756148054,0.00016529852814751322,0.00015220178278908122,8.826847221639048e-05,6.998917008780611e-05,7.245066025083893e-05,0.00010945813323926882,0.00011668744465402995,0.0001691708891569961,6.576143925254486e-05,4.5441366890936225e-05,5.70376351225043e-05,9.804815538294538e-05,8.652618438644842e-05,9.932322652604626e-05,8.098394506174618e-05,6.81013248245439e-05,-2.049428017125295e-05,-1.2143845603697763e-05,-5.371704224161936e-06,-2.1074834640378602e-05,-9.168923896158096e-05,-9.241766954362567e-05,-5.314575797137316e-06,-7.170468109131712e-06,-1.7672920231860022e-05,-7.87723437610648e-05,-5.287855626303496e-05,-7.284527154644298e-06,-1.8878452632622197e-06,-22.649755411157184,-14.35535970217681,-4.6779690216601,-15.29797180209255,-35.1488131294264,-58.42596424203844,-10.470844428599523,-11.16754388969202,-15.271997894909767,-47.654594777013365,-34.74240268020593,-8.252694276599977,-2.6973391181718416
"POLYGON ((104.0634637253117 1.383556469320695, 104.0324435633416 1.329827972729504, 103.9704032394014 1.329827972729504, 103.9393830774314 1.383556469320695, 103.9704032394014 1.437284965911886, 104.0324435633416 1.437284965911886, 104.0634637253117 1.383556469320695))",7.524135632741272e-05,8.073596570165146e-05,8.506030251335942e-05,0.00011508733801017275,0.00015768006737724,7.763210064931483e-05,3.3660778430651724e-05,3.57210779673986e-05,5.0884158087902045e-05,0.00010302971334414326,0.00013507480279417703,8.942615160676536e-05,5.93279653632626e-05,6.505161390007399e-05,7.862376614703733e-05,9.68916622578462e-05,0.00017763536618641178,3.14160857039638e-05,2.7672344248646647e-05,3.1563613035304556e-05,4.2675931431549545e-05,5.83009794200266e-05,7.81189802104887e-05,5.7657546283738555e-05,5.425286644154328e-05,-1.591339096415012e-05,-1.5684351801577474e-05,-6.436536366322089e-06,-1.8195675752326557e-05,1.9955298809171763e-05,-4.621601494535103e-05,-5.988434182005078e-06,-4.157464932094046e-06,-8.2082266563525e-06,-4.472873392411665e-05,-5.6955822583688325e-05,-3.17686053230268e-05,-5.075098921719321e-06,-21.149792801319276,-19.426722236204885,-7.56702736310064,-15.810319420819527,12.65556207648613,-59.53209375863891,-17.790539794979818,-11.638688328186571,-16.131202646947294,-43.413431399845074,-42.16613417565075,-35.52496082211304,-8.55431142909538
"POLYGON ((104.1565242112219 1.329827972729504, 104.1255040492518 1.276099476138313, 104.0634637253117 1.276099476138313, 104.0324435633416 1.329827972729504, 104.0634637253117 1.383556469320695, 104.1255040492518 1.383556469320695, 104.1565242112219 1.329827972729504))",4.5945295865503255e-05,4.3093646868275025e-05,4.488309721287315e-05,9.190786830390947e-05,0.000147235109476908,6.355972927904241e-05,3.344840855460822e-05,2.6376892053250234e-05,4.311186588129349e-05,8.739051398114236e-05,9.350402771479379e-05,5.0756279200752565e-05,3.417762250078666e-05,3.523221972836003e-05,4.583208934643254e-05,7.466090441348133e-05,8.58834312127608e-05,2.6908193425004262e-05,3.287513582368506e-05,2.6832953346230098e-05,3.9955233726978255e-05,4.913356001864993e-05,7.299610434295912e-05,4.836811786528812e-05,3.9867018734397676e-05,-1.1767673364716597e-05,-7.861427139914996e-06,9.489921335593881e-07,-1.7246963890428144e-05,-6.135167826414719e-05,-3.665153585403814e-05,-5.73272730923155e-07,4.560612929798642e-07,-3.1566321543152377e-06,-3.825695396249243e-05,-2.0507923371834667e-05,-2.388161335464443e-06,5.6893962336110185e-06,-25.612357354634053,-18.242659211333713,2.1143641871648793,-18.765492235548358,-41.66919050905412,-57.66471360053964,-1.7139013654034512,1.7290183091289066,-7.321956704464791,-43.77700990607258,-21.932663087399813,-4.705154461812941,16.646553555561294
"POLYGON ((104.2495846971321 1.383556469320695, 104.218564535162 1.329827972729504, 104.1565242112219 1.329827972729504, 104.1255040492518 1.383556469320695, 104.1565242112219 1.437284965911886, 104.218564535162 1.437284965911886, 104.2495846971321 1.383556469320695))",4.045531345701879e-05,3.895248290631034e-05,3.8982031770018826e-05,7.045363800506402e-05,8.50879051004287e-05,4.2732529894667394e-05,2.9497038942453563e-05,2.2547520908750853e-05,3.11909862924831e-05,5.203829959769573e-05,7.447090513999607e-05,4.490302775182519e-05,2.9089924401511943e-05,3.084604210690916e-05,3.9229995483442525e-05,5.337360218233516e-05,4.509073915605468e-05,2.202622491830484e-05,2.529777757088538e-05,1.9941511590454666e-05,2.3467722273760844e-05,3.09194360506009e-05,5.3961325283910736e-05,3.206564576551339e-05,3.219692648673753e-05,-1.1365389055506846e-05,-8.106440799401178e-06,2.4796371342369856e-07,-1.7080035822728863e-05,-3.9997165944374016e-05,-2.0706304976362555e-05,-4.199261371568182e-06,-2.6060093182961873e-06,-7.723264018722256e-06,-2.111886354709483e-05,-2.0509579856085338e-05,-1.2837381986311803e-05,3.107002085225587e-06,-28.093686797364338,-20.811101615522247,0.636097458661475,-24.242943737697683,-47.00687588578615,-48.45560285665769,-14.236213267916877,-11.557852984559275,-24.761204875985378,-40.58330827556475,-27.540392878977194,-28.58912333765733,10.68068119511545
"POLYGON ((104.3426451830423 1.329827972729504, 104.3116250210722 1.276099476138313, 104.2495846971321 1.276099476138313, 104.218564535162 1.329827972729504, 104.2495846971321 1.383556469320695, 104.3116250210722 1.383556469320695, 104.3426451830423 1.329827972729504))",3.386522584584883e-05,2.876499094123952e-05,3.165104869067824e-05,6.492188997895824e-05,8.578640722003607e-05,3.4786592176316116e-05,2.1997333680331202e-05,1.9524516354665244e-05,3.335691668426862e-05,5.903583445464544e-05,7.466679232363765e-05,3.07685991163575e-05,2.5472372610652947e-05,2.361290812400275e-05,3.909531315470722e-05,4.538000598314596e-05,3.606963379577649e-05,1.8366576546959937e-05,2.1133878956987843e-05,1.6072121386790425e-05,2.485795495450741e-05,3.9030942879071935e-05,5.217079429508423e-05,2.4360282158750873e-05,2.62302587947776e-05,-8.392853235195886e-06,-5.1520828172367694e-06,7.444264464028983e-06,-1.9541883995812282e-05,-4.971677342425958e-05,-1.642001562935618e-05,-8.634547233433588e-07,-3.4523949678748193e-06,-8.498961729761206e-06,-2.00048915755735e-05,-2.2495998028553424e-05,-6.408316957606625e-06,7.578861841246543e-07,-24.783101324642942,-17.910948860583094,23.519803519879716,-30.100608596185324,-57.95413869791699,-47.202139106156764,-3.9252699253974233,-17.682358452120603,-25.478858883169448,-33.88601475760007,-30.128518084781508,-20.827457673234704,2.9753262317138622
"POLYGON ((104.4357056689525 1.383556469320695, 104.4046855069823 1.329827972729504, 104.3426451830423 1.329827972729504, 104.3116250210722 1.383556469320695, 104.3426451830423 1.437284965911886, 104.4046855069823 1.437284965911886, 104.4357056689525 1.383556469320695))",3.716608215015293e-05,3.124329373663709e-05,3.014086002025922e-05,5.6707216067659984e-05,6.240747107381673e-05,3.055701485277666e-05,2.1918620153001857e-05,1.851642271800956e-05,2.9521078724236962e-05,4.070033865402006e-05,6.805086444452859e-05,3.4049377103484404e-05,2.7199622085371942e-05,2.822426867084655e-05,3.7351609923702475e-05,3.36284385757465e-05,3.589266665512357e-05,1.9347530219620654e-05,1.655045448629811e-05,1.3152725546379314e-05,2.2775040261445255e-05,2.8385015919972755e-05,5.347177769532256e-05,2.2479414540131764e-05,2.6822342183232577e-05,-9.966460064780986e-06,-3.019025065790541e-06,7.210749903443254e-06,-2.3078777491913487e-05,-2.651480441869316e-05,-1.1209484633156008e-05,-5.3681656667037475e-06,-5.363697171630245e-06,-6.7460384627917076e-06,-1.2315322734047308e-05,-1.4579086749206028e-05,-1.156996256335264e-05,-3.7727990213936563e-07,-26.816009350988256,-9.662953884565365,23.92350416874813,-40.69813172344263,-42.48658688209133,-36.683834095585496,-24.491348585045632,-28.96724304318983,-22.851598770519093,-30.258526443073947,-21.42380830605042,-33.979953666079375,-1.3870777356949682
"POLYGON ((103.4120403239401 1.437284965911886, 103.38102016197 1.383556469320695, 103.31897983803 1.383556469320695, 103.2879596760599 1.437284965911886, 103.31897983803 1.49101346250302, 103.38102016197 1.49101346250302, 103.4120403239401 1.437284965911886))",3.402987383240501e-05,3.007974141942337e-05,5.250313910457034e-05,9.261880961148441e-05,5.707071951954845e-05,4.327980263727127e-05,3.853438767756746e-05,3.538285942516339e-05,6.399629157079209e-05,6.995177483856514e-05,5.480419476919323e-05,3.502776988248436e-05,3.915337417871778e-05,3.1118418274262925e-05,4.649861388620089e-05,7.294567134054808e-05,4.595268369961065e-05,3.08730375168156e-05,3.147571211650983e-05,2.0741275992259923e-05,4.0286551940519134e-05,5.9595813405072336e-05,5.419607827479097e-05,3.762395739232639e-05,6.289565609617488e-05,5.123500346312767e-06,1.0386768548395537e-06,-6.0045252183694525e-06,-1.9673138270936326e-05,-1.11180358199378e-05,-1.240676512045567e-05,-7.058675561057628e-06,-1.4641583432903465e-05,-2.3709739630272955e-05,-1.0355961433492808e-05,-6.081164944022645e-07,2.5961875098420313e-06,2.3742281917457102e-05,15.055889926438413,3.4530777387895015,-11.436507075148894,-21.24097508212514,-19.481155859844268,-28.666408727500375,-18.317860971660878,-41.380441464520935,-37.04861492489056,-14.804429848123679,-1.10961669442154,7.411797892221096,60.63917201384514
"POLYGON ((103.5051008098505 1.49101346250302, 103.4740806478804 1.437284965911886, 103.4120403239401 1.437284965911886, 103.38102016197 1.49101346250302, 103.4120403239401 1.54474195909421, 103.4740806478804 1.54474195909421, 103.5051008098505 1.49101346250302))",4.858377031383398e-05,4.8089550404177144e-05,8.244898125143206e-05,9.622069855027962e-05,4.3407889542534664e-05,2.837870660590213e-05,2.7679081149721895e-05,2.5202559973990663e-05,4.0964272927430645e-05,5.345331088148135e-05,6.20707816806872e-05,4.306286705594285e-05,6.610180761214873e-05,5.154095641948553e-05,5.9675714095745765e-05,5.7954064287930917e-05,3.1856054265777765e-05,1.967316560657367e-05,1.9424090093043278e-05,1.8191035822330497e-05,2.4320835411893235e-05,4.308292122963859e-05,4.523501505246934e-05,4.439905067600266e-05,6.132635020349449e-05,1.751803729831475e-05,3.4514060153083878e-06,-2.2773267155686293e-05,-3.82666342623487e-05,-1.1551835276756898e-05,-8.70554099932846e-06,-8.254991056678617e-06,-7.011524151660166e-06,-1.664343751553741e-05,-1.0370389651842758e-05,-1.683576662821786e-05,1.3361836200598127e-06,-4.775457408654241e-06,36.05738538848349,7.17703947385749,-27.621041291266096,-39.76964919076395,-26.612294213100245,-30.676313477647728,-29.82393458809437,-27.820682339001042,-40.62915395818626,-19.400836881435403,-27.12349703412253,3.1028672993927238,-7.224397609024794
"POLYGON ((103.5981612957607 1.437284965911886, 103.5671411337906 1.383556469320695, 103.5051008098503 1.383556469320695, 103.4740806478804 1.437284965911886, 103.5051008098503 1.49101346250302, 103.5671411337906 1.49101346250302, 103.5981612957607 1.437284965911886))",7.85222045827098e-05,8.03739648146559e-05,0.00010422984243297271,0.0001137599820257006,7.492070882562185e-05,3.644712082448994e-05,3.246666139283032e-05,3.86518650542378e-05,5.075710881081778e-05,8.335515675368248e-05,8.263295442979976e-05,6.591789787466257e-05,7.558329388115449e-05,7.12790696296483e-05,8.402490342703162e-05,9.790683315667379e-05,4.727661792021573e-05,2.6903394183441496e-05,2.9302869718485823e-05,2.6691133742372902e-05,3.33667645389811e-05,6.303292247351163e-05,6.648976005354757e-05,6.251195301288353e-05,8.022025368308932e-05,-2.9389107015553102e-06,-9.094895185007601e-06,-2.020493900594109e-05,-1.585314886902682e-05,-2.7644090905406122e-05,-9.543726641048442e-06,-3.1637916743444953e-06,-1.19607313118649e-05,-1.739034427183668e-05,-2.032223428017085e-05,-1.6143194376252193e-05,-3.4059448617790398e-06,4.6369598019348305e-06,-3.7427766033487604,-11.315722953297906,-19.384984697577682,-13.935611263937508,-36.89779680241389,-26.185131843489046,-9.744739799587654,-30.94477147501456,-34.26188898318476,-24.38029639872647,-19.53602468609122,-5.166950056955946,6.134900404348458
"POLYGON ((103.6912217816708 1.49101346250302, 103.6602016197007 1.437284965911886, 103.5981612957607 1.437284965911886, 103.5671411337906 1.49101346250302, 103.5981612957607 1.54474195909421, 103.6602016197007 1.54474195909421, 103.6912217816708 1.49101346250302))",9.569200650635652e-05,0.00011133141496810358,0.00013209607394565695,0.00012533483747755495,0.00010619164334788423,3.433230545144076e-05,4.231771901889364e-05,3.6845251550784065e-05,5.1724489160392166e-05,7.047731181759424e-05,9.359388164930528e-05,8.004496523184707e-05,8.701141516444038e-05,8.365410307094252e-05,9.683734113871956e-05,0.00011309989057858502,5.666936334781407e-05,2.2738616640823078e-05,3.153888594001065e-05,3.059489486539498e-05,2.9725630103395622e-05,3.569555734781582e-05,6.488010901019425e-05,7.394004473044344e-05,9.856670480257326e-05,-8.68059134191614e-06,-2.7677311897161052e-05,-3.5258732806937385e-05,-1.2234946898969924e-05,-4.952228000007016e-05,-1.1593688810617684e-05,-1.0778833078882989e-05,-6.250356685389086e-06,-2.1998859056996544e-05,-3.4781754469778425e-05,-2.8713772639111024e-05,-6.104920501403624e-06,1.1555289638132875e-05,-9.071386063306672,-24.86028934877958,-26.69173409456703,-9.76180856432751,-46.634818370627315,-33.76903664979816,-25.471205274723218,-16.963805164348454,-42.530838707329536,-49.35170421908085,-30.67911292182651,-7.626863830499476,13.280199633915693
"POLYGON ((103.784282267581 1.437284965911886, 103.7532621056109 1.383556469320695, 103.6912217816708 1.383556469320695, 103.6602016197007 1.437284965911886, 103.6912217816708 1.49101346250302, 103.7532621056109 1.49101346250302, 103.784282267581 1.437284965911886))",0.000125769812625308,0.00012172907974086358,0.00014026292231996898,0.0001640901258647915,0.00011984597380500197,6.395308648404543e-05,5.269835762728136e-05,5.5467435875937776e-05,7.309048110066742e-05,8.416826056478882e-05,0.00010451366496002695,0.00012696808479432129,0.00010613514069343474,9.535753622201915e-05,0.00011128700134790873,0.00015965723842944197,9.664985397634327e-05,4.2202547102512986e-05,3.0722722904799005e-05,4.0059913383547016e-05,4.620200258940028e-05,5.0699497832520023e-05,7.888351777412326e-05,0.00010956780764087654,0.00011478552910174197,-1.9634671931873256e-05,-2.637154351884443e-05,-2.897592097206025e-05,-4.432887435349531e-06,-2.31961198286587e-05,-2.1750539381532447e-05,-2.1975634722482356e-05,-1.540752249239076e-05,-2.688847851126714e-05,-3.3468762732268795e-05,-2.5630147185903694e-05,-1.7400277153444742e-05,8.650388408307233e-06,-15.611593531087342,-21.664127893666883,-20.658289798040947,-2.7014955421523554,-19.354942925659277,-34.010148027740016,-41.70079621438869,-27.777600044199392,-36.78793477119637,-39.76411358353556,-24.52324985034865,-13.704449572214841,8.150352797188429
"POLYGON ((103.8773427534912 1.49101346250302, 103.8463225915211 1.437284965911886, 103.784282267581 1.437284965911886, 103.7532621056109 1.49101346250302, 103.784282267581 1.54474195909421, 103.8463225915211 1.54474195909421, 103.8773427534912 1.49101346250302))",0.00012877379038536,0.00013972238228607937,0.00014153485755454638,0.00013972812332724229,9.129701524838939e-05,5.888150826889936e-05,4.179906276258582e-05,3.9321760907056356e-05,5.488574829145297e-05,6.317016072015862e-05,0.00010969408805036855,0.00011320397853882921,9.910586739882258e-05,9.614305496861767e-05,0.00011951665470557209,0.0001219195065607493,0.00013822989491767577,2.5789383576853646e-05,2.923560799509408e-05,2.6805958097279697e-05,3.008631543153488e-05,4.335807539780747e-05,8.244701825968472e-05,8.129633209599749e-05,9.39789853896055e-05,-2.9667922986537418e-05,-4.357932731746169e-05,-2.201820284897429e-05,-1.7808616766492983e-05,4.693287966928638e-05,-3.309212469204571e-05,-1.2563454767491742e-05,-1.2515802809776659e-05,-2.4799432859918093e-05,-1.9812085322351153e-05,-2.724706979068383e-05,-3.1907646442831723e-05,-5.126882009217078e-06,-23.03878987933425,-31.189940082923655,-15.556735089438058,-12.745191406303602,51.4068061716994,-56.20121777608175,-30.056785815631354,-31.82920225612449,-45.18373827797472,-31.363044032953987,-24.839141538943025,-28.18597619507457,-5.173136711054091
"POLYGON ((103.9704032394014 1.437284965911886, 103.9393830774314 1.383556469320695, 103.8773427534912 1.383556469320695, 103.8463225915211 1.437284965911886, 103.8773427534912 1.49101346250302, 103.9393830774314 1.49101346250302, 103.9704032394014 1.437284965911886))",0.00012578971041580587,0.00011832164560564973,0.00010498811845272712,0.00011047425302606264,0.00014476600421888208,6.68146462239465e-05,3.857641313202948e-05,4.5423527161375786e-05,6.602166051900367e-05,8.661408193937207e-05,0.00011745779880572382,9.894453068561163e-05,8.413536755087577e-05,8.270986676134894e-05,0.0001080407573755315,0.0001144308301716704,0.00017689769690905173,4.0350929405287714e-05,2.515185982226266e-05,2.9857484743222435e-05,3.034825322369447e-05,5.859094912975068e-05,8.343920712985176e-05,6.582144374734668e-05,7.270137943233914e-05,-4.1654342864930096e-05,-3.561177884430079e-05,3.052638922804377e-06,3.9565771456077546e-06,3.213169269016965e-05,-2.646371681865878e-05,-1.3424553309766818e-05,-1.556604241815335e-05,-3.5673407295309196e-05,-2.8023132809621393e-05,-3.401859167587206e-05,-3.312308693826495e-05,-1.143398811853663e-05,-33.114268827902556,-30.097433704556558,2.907604182066455,3.5814472940354123,22.19560653313843,-39.60765837172709,-34.799900301307666,-34.26867834999251,-54.03288407906821,-32.354014707720346,-28.96239502337269,-33.47642028189605,-13.589990097354265
